,count,state,lat,long,date,urban
12238,8,US-LA,29.9967005,-90.08977890000001,2018-02-03,1
12239,17,US-LA,30.004569300000004,-90.09359620000001,2018-02-17,1
12240,8,US-LA,29.9967005,-90.08977890000001,2018-02-03,1
12241,3,US-LA,30.055295500000003,-89.8790967,2018-02-09,0
12242,1,US-LA,30.055295500000003,-89.8790967,2018-02-20,0
12243,5,US-LA,30.003404999999997,-90.09504100000001,2018-02-24,1
12244,2,US-LA,29.975661100000004,-90.0808778,2018-02-28,1
12245,10,US-LA,29.9859326,-90.0954566,2018-02-24,1
12246,8,US-LA,29.9967005,-90.08977890000001,2018-02-03,1
12247,6,US-LA,29.9621511,-90.06865920000001,2018-02-22,1
12248,8,US-LA,30.049445000000002,-89.8779058,2018-02-11,1
12249,4,US-LA,30.030461,-89.9630499,2018-02-26,1
12250,25,US-LA,30.030461,-89.9630499,2018-02-05,1
12251,12,US-LA,30.001538899999996,-90.09585140000002,2018-02-02,1
12252,40,US-LA,30.0013815,-90.0926929,2018-02-24,1
12253,25,US-LA,30.0013815,-90.0926929,2018-02-01,1
12254,3,US-LA,29.987278200000002,-90.0966883,2018-02-14,1
12255,150,US-LA,30.030461,-89.9630499,2018-02-19,1
12256,140,US-LA,29.9967005,-90.08977890000001,2018-02-16,1
12257,1,US-LA,30.004569300000004,-90.09359620000001,2018-02-27,1
12258,5,US-LA,30.0013815,-90.0926929,2018-02-11,1
12259,18,US-LA,29.987869300000003,-90.0976284,2018-02-14,1
12260,8,US-LA,29.9967005,-90.08977890000001,2018-02-03,1
12261,1,US-LA,30.004569300000004,-90.09359620000001,2018-02-21,1
12262,140,US-LA,29.9967005,-90.08977890000001,2018-02-16,1
12263,100,US-LA,30.030461,-89.9630499,2018-02-27,1
12264,75,US-LA,30.030461,-89.9630499,2018-02-12,1
12265,8,US-LA,29.9967005,-90.08977890000001,2018-02-03,1
12266,8,US-LA,29.9967005,-90.08977890000001,2018-02-03,1
12267,11,US-LA,30.0763731,-89.8688507,2018-02-03,0
12268,3,US-LA,29.99747,-90.019518,2018-02-03,1
12269,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12270,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-29,1
12271,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-12,1
12272,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-22,1
12273,65,US-LA,30.004569300000004,-90.09359620000001,2018-03-05,1
12274,1,US-LA,29.9967005,-90.08977890000001,2018-03-29,1
12275,1,US-LA,29.9967005,-90.08977890000001,2018-03-29,1
12276,1,US-LA,30.004569300000004,-90.09359620000001,2018-03-11,1
12277,1,US-LA,29.9967005,-90.08977890000001,2018-03-29,1
12278,1,US-LA,30.004569300000004,-90.09359620000001,2018-03-31,1
12279,1,US-LA,30.004569300000004,-90.09359620000001,2018-03-22,1
12280,1,US-LA,29.9967005,-90.08977890000001,2018-03-29,1
12281,40,US-LA,29.9967005,-90.08977890000001,2018-03-17,1
12282,45,US-LA,29.9967005,-90.08977890000001,2018-03-01,1
12283,45,US-LA,29.9967005,-90.08977890000001,2018-03-01,1
12284,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12285,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12286,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12287,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12288,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12289,1,US-LA,29.9967005,-90.08977890000001,2018-03-29,1
12290,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12291,45,US-LA,29.9967005,-90.08977890000001,2018-03-01,1
12292,8,US-LA,29.9272668,-90.1280594,2018-03-31,1
12293,5,US-LA,30.0013815,-90.0926929,2018-03-19,1
12294,1,US-LA,30.0013815,-90.0926929,2018-03-02,1
12295,10,US-LA,30.0013815,-90.0926929,2018-03-10,1
12296,1,US-LA,30.049445000000002,-89.8779058,2018-03-16,1
12297,2,US-LA,30.055295500000003,-89.8790967,2018-03-16,0
12298,2,US-LA,30.055295500000003,-89.8790967,2018-03-16,0
12299,2,US-LA,30.0296798,-89.97986970000001,2018-03-11,1
12300,35,US-LA,30.004569300000004,-90.09359620000001,2018-03-12,1
12301,11,US-LA,30.004569300000004,-90.09359620000001,2018-03-26,1
12302,12,US-LA,30.004569300000004,-90.09359620000001,2018-03-28,1
12303,12,US-LA,30.004569300000004,-90.09359620000001,2018-03-07,1
12304,8,US-LA,30.004569300000004,-90.09359620000001,2018-03-20,1
12305,15,US-LA,30.004569300000004,-90.09359620000001,2018-03-18,1
12306,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-29,1
12307,2,US-LA,29.943997600000003,-90.1083814,2018-03-30,1
12308,1,US-LA,29.9272668,-90.1280594,2018-03-29,1
12309,5,US-LA,30.0013815,-90.0926929,2018-03-31,1
12310,8,US-LA,30.0013815,-90.0926929,2018-03-09,1
12311,10,US-LA,30.0013815,-90.0926929,2018-03-10,1
12312,2,US-LA,30.0013815,-90.0926929,2018-03-31,1
12313,10,US-LA,30.0013815,-90.0926929,2018-03-10,1
12314,1,US-LA,29.9866156,-90.0910796,2018-03-14,1
12315,2,US-LA,30.055295500000003,-89.8790967,2018-03-16,0
12316,1,US-LA,30.004653,-90.0922338,2018-03-30,1
12317,45,US-LA,29.9967005,-90.08977890000001,2018-03-01,1
12318,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12319,15,US-LA,30.004569300000004,-90.09359620000001,2018-03-18,1
12320,4,US-LA,30.004569300000004,-90.09359620000001,2018-03-02,1
12321,8,US-LA,29.9272668,-90.1280594,2018-03-31,1
12322,4,US-LA,30.0013815,-90.0926929,2018-03-27,1
12323,10,US-LA,30.0013815,-90.0926929,2018-03-10,1
12324,6,US-LA,30.0013815,-90.0926929,2018-03-15,1
12325,7,US-LA,30.03218,-89.9656,2018-03-02,1
12326,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-23,1
12327,3,US-LA,30.004569300000004,-90.09359620000001,2018-03-31,1
12328,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12329,2,US-LA,30.055295500000003,-89.8790967,2018-03-12,0
12330,1,US-LA,29.965434000000002,-90.059054,2018-03-27,1
12331,50,US-LA,29.9774647,-90.1223087,2018-03-02,1
12332,43,US-LA,30.004569300000004,-90.09359620000001,2018-03-12,1
12333,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-29,1
12334,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12335,5,US-LA,30.030461,-89.9630499,2018-03-05,1
12336,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12337,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-23,1
12338,65,US-LA,30.004569300000004,-90.09359620000001,2018-03-05,1
12339,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-24,1
12340,1,US-LA,29.9967005,-90.08977890000001,2018-03-29,1
12341,4,US-LA,30.0013815,-90.0926929,2018-03-09,1
12342,3,US-LA,30.0013815,-90.0926929,2018-03-28,1
12343,3,US-LA,30.004569300000004,-90.09359620000001,2018-03-30,1
12344,1,US-LA,30.004569300000004,-90.09359620000001,2018-03-22,1
12345,3,US-LA,30.004569300000004,-90.09359620000001,2018-03-23,1
12346,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12347,45,US-LA,29.9967005,-90.08977890000001,2018-03-01,1
12348,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12349,3,US-LA,30.004569300000004,-90.09359620000001,2018-03-30,1
12350,2,US-LA,30.004569300000004,-90.09359620000001,2018-03-23,1
12351,8,US-LA,30.004569300000004,-90.09359620000001,2018-03-20,1
12352,1,US-LA,30.049445000000002,-89.8779058,2018-03-16,1
12353,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12354,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12355,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12356,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12357,1,US-LA,30.004569300000004,-90.09359620000001,2018-03-13,1
12358,1,US-LA,30.004569300000004,-90.09359620000001,2018-03-30,1
12359,3,US-LA,30.004569300000004,-90.09359620000001,2018-03-30,1
12360,1,US-LA,30.004569300000004,-90.09359620000001,2018-03-13,1
12361,4,US-LA,30.0013815,-90.0926929,2018-03-26,1
12362,50,US-LA,30.0013815,-90.0926929,2018-03-02,1
12363,4,US-LA,30.0013815,-90.0926929,2018-03-27,1
12364,1,US-LA,30.049445000000002,-89.8779058,2018-03-16,1
12365,2,US-LA,30.049445000000002,-89.8779058,2018-03-03,1
12366,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12367,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12368,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12369,6,US-LA,30.004569300000004,-90.09359620000001,2018-03-30,1
12370,18,US-LA,30.004569300000004,-90.09359620000001,2018-03-09,1
12371,3,US-LA,30.004569300000004,-90.09359620000001,2018-03-31,1
12372,3,US-LA,30.0013815,-90.0926929,2018-03-26,1
12373,11,US-LA,30.0013815,-90.0926929,2018-03-11,1
12374,2,US-LA,29.965043400000003,-90.07743,2018-03-31,1
12375,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12376,14,US-LA,30.0832432,-89.8588085,2018-03-02,0
12377,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-29,1
12378,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-11,1
12379,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12380,7,US-LA,30.004569300000004,-90.09359620000001,2018-04-13,1
12381,5,US-LA,30.004569300000004,-90.09359620000001,2018-04-20,1
12382,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12383,3,US-LA,30.004569300000004,-90.09359620000001,2018-04-07,1
12384,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-20,1
12385,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-08,1
12386,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-20,1
12387,1,US-LA,30.003436199999996,-90.0925221,2018-04-20,1
12388,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-01,1
12389,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-11,1
12390,3,US-LA,30.004569300000004,-90.09359620000001,2018-04-03,1
12391,4,US-LA,30.004569300000004,-90.09359620000001,2018-04-05,1
12392,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-07,1
12393,1,US-LA,30.005306,-90.0922425,2018-04-19,1
12394,10,US-LA,30.0013815,-90.0926929,2018-04-01,1
12395,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-12,1
12396,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-22,1
12397,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-07,1
12398,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-24,1
12399,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-16,1
12400,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-18,1
12401,2,US-LA,30.0013815,-90.0926929,2018-04-04,1
12402,1,US-LA,30.0121793,-90.09595870000001,2018-04-16,1
12403,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-04,1
12404,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-13,1
12405,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-19,1
12406,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-09,1
12407,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12408,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-11,1
12409,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-18,1
12410,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-01,1
12411,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-15,1
12412,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-25,1
12413,1,US-LA,29.9547022,-90.0540358,2018-04-19,1
12414,4,US-LA,30.0013815,-90.0926929,2018-04-10,1
12415,5,US-LA,30.0013815,-90.0926929,2018-04-09,1
12416,15,US-LA,30.0013815,-90.0926929,2018-04-17,1
12417,1,US-LA,29.9866156,-90.0910796,2018-04-02,1
12418,2,US-LA,29.9866156,-90.0910796,2018-04-25,1
12419,2,US-LA,30.003867600000003,-90.0925573,2018-04-28,1
12420,1,US-LA,29.960743,-90.091676,2018-04-09,1
12421,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-02,1
12422,5,US-LA,30.004569300000004,-90.09359620000001,2018-04-04,1
12423,7,US-LA,30.004569300000004,-90.09359620000001,2018-04-29,1
12424,3,US-LA,30.004569300000004,-90.09359620000001,2018-04-20,1
12425,9,US-LA,30.0013815,-90.0926929,2018-04-11,1
12426,1,US-LA,30.0013815,-90.0926929,2018-04-18,1
12427,5,US-LA,30.0013815,-90.0926929,2018-04-08,1
12428,1,US-LA,30.0013815,-90.0926929,2018-04-23,1
12429,4,US-LA,30.0013815,-90.0926929,2018-04-01,1
12430,6,US-LA,29.987278200000002,-90.0966883,2018-04-09,1
12431,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-16,1
12432,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-10,1
12433,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-15,1
12434,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-10,1
12435,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-15,1
12436,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12437,4,US-LA,29.987278200000002,-90.0966883,2018-04-11,1
12438,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-01,1
12439,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-02,1
12440,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-01,1
12441,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-16,1
12442,8,US-LA,30.004569300000004,-90.09359620000001,2018-04-01,1
12443,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-05,1
12444,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-06,1
12445,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-20,1
12446,1,US-LA,29.943997600000003,-90.1083814,2018-04-14,1
12447,1,US-LA,29.975661100000004,-90.0808778,2018-04-05,1
12448,2,US-LA,30.0029243,-90.092617,2018-04-21,1
12449,2,US-LA,30.001538899999996,-90.09585140000002,2018-04-11,1
12450,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-04,1
12451,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-17,1
12452,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12453,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-03,1
12454,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-16,1
12455,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-15,1
12456,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-08,1
12457,6,US-LA,29.9866156,-90.0910796,2018-04-21,1
12458,5,US-LA,30.001538899999996,-90.09585140000002,2018-04-24,1
12459,6,US-LA,30.001538899999996,-90.09585140000002,2018-04-26,1
12460,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-25,1
12461,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-16,1
12462,3,US-LA,30.004569300000004,-90.09359620000001,2018-04-12,1
12463,4,US-LA,29.943997600000003,-90.1083814,2018-04-25,1
12464,1,US-LA,30.0013815,-90.0926929,2018-04-10,1
12465,4,US-LA,30.0013815,-90.0926929,2018-04-01,1
12466,3,US-LA,30.0013815,-90.0926929,2018-04-13,1
12467,1,US-LA,30.0121793,-90.09595870000001,2018-04-16,1
12468,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12469,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12470,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-11,1
12471,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-23,1
12472,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-23,1
12473,7,US-LA,30.004569300000004,-90.09359620000001,2018-04-23,1
12474,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-17,1
12475,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-23,1
12476,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-13,1
12477,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-02,1
12478,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12479,4,US-LA,30.0013815,-90.0926929,2018-04-16,1
12480,2,US-LA,30.0013815,-90.0926929,2018-04-09,1
12481,9,US-LA,30.0013815,-90.0926929,2018-04-13,1
12482,1,US-LA,29.990319,-90.097531,2018-04-02,1
12483,2,US-LA,30.001538899999996,-90.09585140000002,2018-04-21,1
12484,2,US-LA,30.001538899999996,-90.09585140000002,2018-04-16,1
12485,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-09,1
12486,7,US-LA,30.004569300000004,-90.09359620000001,2018-04-09,1
12487,4,US-LA,30.004569300000004,-90.09359620000001,2018-04-08,1
12488,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-22,1
12489,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-26,1
12490,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-21,1
12491,3,US-LA,30.004569300000004,-90.09359620000001,2018-04-13,1
12492,3,US-LA,30.004569300000004,-90.09359620000001,2018-04-03,1
12493,1,US-LA,30.004569300000004,-90.09359620000001,2018-04-17,1
12494,4,US-LA,30.004569300000004,-90.09359620000001,2018-04-24,1
12495,2,US-LA,30.004569300000004,-90.09359620000001,2018-04-03,1
12496,2,US-LA,30.004168100000005,-90.09485699999999,2018-04-22,1
12497,1,US-LA,30.0121793,-90.09595870000001,2018-04-16,1
12498,2,US-LA,30.001538899999996,-90.09585140000002,2018-04-16,1
12499,2,US-LA,32.540509,-92.118954,2018-02-01,1
12500,1,US-LA,32.540509,-92.118954,2018-02-24,1
12501,1,US-LA,32.540509,-92.118954,2018-02-26,1
12502,1,US-LA,32.540509,-92.118954,2018-02-12,1
12503,75,US-LA,32.538723,-92.0821398,2018-02-18,1
12504,23,US-LA,32.4846782,-92.11740019999999,2018-02-04,1
12505,2,US-LA,32.540509,-92.118954,2018-02-09,1
12506,23,US-LA,32.4846782,-92.11740019999999,2018-02-04,1
12507,7,US-LA,32.601674800000005,-92.04281329999999,2018-02-24,0
12508,20,US-LA,32.545495,-92.164629,2018-02-23,1
12509,1,US-LA,32.521972999999996,-92.190001,2018-02-09,1
12510,5,US-LA,32.540509,-92.118954,2018-02-05,1
12511,1,US-LA,32.5216298,-92.1749946,2018-02-02,1
12512,3,US-LA,32.521972999999996,-92.190001,2018-02-09,1
12513,3,US-LA,32.540509,-92.118954,2018-02-27,1
12514,1,US-LA,32.540509,-92.118954,2018-02-01,1
12515,1,US-LA,32.5445386,-92.22055259999999,2018-02-26,0
12516,1,US-LA,32.601674800000005,-92.04281329999999,2018-02-11,0
12517,1,US-LA,32.601674800000005,-92.04281329999999,2018-02-11,0
12518,1,US-LA,32.540509,-92.118954,2018-02-20,1
12519,1,US-LA,32.540509,-92.118954,2018-02-16,1
12520,3,US-LA,32.4846782,-92.11740019999999,2018-02-25,1
12521,1,US-LA,32.5216298,-92.1749946,2018-02-21,1
12522,2,US-LA,32.5655863,-92.2382712,2018-02-22,0
12523,5,US-LA,32.5005614,-92.1240433,2018-02-24,1
12524,6,US-LA,32.538723,-92.0821398,2018-02-19,1
12525,4,US-LA,32.601674800000005,-92.04281329999999,2018-02-20,0
12526,5,US-LA,32.4730487,-92.1286654,2018-02-18,0
12527,3,US-LA,32.460862,-92.16699399999999,2018-02-25,0
12528,5,US-LA,32.451817,-92.243261,2018-02-25,0
12529,12,US-LA,32.540509,-92.118954,2018-02-02,1
12530,1,US-LA,32.540509,-92.118954,2018-02-04,1
12531,2,US-LA,32.540509,-92.118954,2018-02-17,1
12532,10,US-LA,32.549444,-92.16823199999999,2018-02-26,1
12533,4,US-LA,32.538723,-92.0821398,2018-02-04,1
12534,5,US-LA,32.601674800000005,-92.04281329999999,2018-02-14,0
12535,5,US-LA,32.4730487,-92.1286654,2018-02-22,0
12536,140,US-LA,32.4730487,-92.1286654,2018-02-04,0
12537,3,US-LA,32.460862,-92.16699399999999,2018-02-25,0
12538,5,US-LA,32.451817,-92.243261,2018-02-25,0
12539,5,US-LA,32.451817,-92.243261,2018-02-25,0
12540,1,US-LA,32.540509,-92.118954,2018-02-02,1
12541,5,US-LA,32.528579,-92.06673599999999,2018-02-08,1
12542,6,US-LA,32.601674800000005,-92.04281329999999,2018-02-08,0
12543,15,US-LA,32.4730487,-92.1286654,2018-02-17,0
12544,60,US-LA,32.4730487,-92.1286654,2018-02-10,0
12545,3,US-LA,32.460862,-92.16699399999999,2018-02-25,0
12546,2,US-LA,32.540509,-92.118954,2018-02-05,1
12547,1,US-LA,32.540509,-92.118954,2018-02-06,1
12548,1,US-LA,32.564238,-92.23893199999999,2018-02-08,0
12549,80,US-LA,32.4730487,-92.1286654,2018-02-11,0
12550,140,US-LA,32.4730487,-92.1286654,2018-02-04,0
12551,1,US-LA,32.604405,-92.039225,2018-02-02,0
12552,2,US-LA,32.540509,-92.118954,2018-02-22,1
12553,1,US-LA,32.524627,-92.131926,2018-02-08,1
12554,5,US-LA,32.4730487,-92.1286654,2018-02-24,0
12555,2,US-LA,32.540509,-92.118954,2018-03-23,1
12556,5,US-LA,32.540509,-92.118954,2018-03-01,1
12557,1,US-LA,32.5655863,-92.2382712,2018-03-26,0
12558,2,US-LA,32.5655863,-92.2382712,2018-03-23,0
12559,1,US-LA,32.5445386,-92.22055259999999,2018-03-10,0
12560,1,US-LA,32.5216298,-92.1749946,2018-03-31,1
12561,2,US-LA,32.5216298,-92.1749946,2018-03-09,1
12562,2,US-LA,32.540509,-92.118954,2018-03-09,1
12563,5,US-LA,32.540509,-92.118954,2018-03-20,1
12564,2,US-LA,32.540509,-92.118954,2018-03-15,1
12565,1,US-LA,32.540509,-92.118954,2018-03-05,1
12566,2,US-LA,32.5445386,-92.22055259999999,2018-03-27,0
12567,1,US-LA,32.601674800000005,-92.04281329999999,2018-03-21,0
12568,5,US-LA,32.601674800000005,-92.04281329999999,2018-03-14,0
12569,4,US-LA,32.5216298,-92.1749946,2018-03-12,1
12570,1,US-LA,32.5216298,-92.1749946,2018-03-17,1
12571,3,US-LA,32.604793,-92.0493797,2018-03-10,0
12572,1,US-LA,32.5216298,-92.1749946,2018-03-10,1
12573,4,US-LA,32.5216298,-92.1749946,2018-03-11,1
12574,1,US-LA,32.5216298,-92.1749946,2018-03-13,1
12575,1,US-LA,32.4730487,-92.1286654,2018-03-03,0
12576,2,US-LA,32.540509,-92.118954,2018-03-04,1
12577,12,US-LA,32.601674800000005,-92.04281329999999,2018-03-10,0
12578,1,US-LA,32.601674800000005,-92.04281329999999,2018-03-14,0
12579,2,US-LA,32.5216298,-92.1749946,2018-03-03,1
12580,1,US-LA,32.5216298,-92.1749946,2018-03-05,1
12581,1,US-LA,32.534609,-92.175802,2018-03-26,1
12582,8,US-LA,32.601674800000005,-92.04281329999999,2018-03-04,0
12583,15,US-LA,32.601674800000005,-92.04281329999999,2018-03-09,0
12584,12,US-LA,32.601674800000005,-92.04281329999999,2018-03-07,0
12585,3,US-LA,32.601674800000005,-92.04281329999999,2018-03-27,0
12586,12,US-LA,32.601674800000005,-92.04281329999999,2018-03-02,0
12587,2,US-LA,32.540509,-92.118954,2018-04-03,1
12588,6,US-LA,32.540509,-92.118954,2018-04-25,1
12589,14,US-LA,32.5228979,-92.1284723,2018-04-22,1
12590,5,US-LA,32.4846782,-92.11740019999999,2018-04-15,1
12591,1,US-LA,32.4846782,-92.11740019999999,2018-04-30,1
12592,3,US-LA,32.5080789,-92.1691561,2018-04-28,1
12593,2,US-LA,32.544841600000005,-92.2157943,2018-04-17,0
12594,2,US-LA,32.5217648,-92.13254690000001,2018-04-08,1
12595,1,US-LA,32.525259000000005,-92.13470579999999,2018-04-21,1
12596,1,US-LA,32.5445386,-92.22055259999999,2018-04-25,0
12597,12,US-LA,32.4846782,-92.11740019999999,2018-04-22,1
12598,2,US-LA,32.544841600000005,-92.2157943,2018-04-16,0
12599,2,US-LA,32.5445386,-92.22055259999999,2018-04-13,0
12600,2,US-LA,32.540509,-92.118954,2018-04-18,1
12601,3,US-LA,32.5391708,-92.3427305,2018-04-14,0
12602,1,US-LA,32.5445386,-92.22055259999999,2018-04-27,0
12603,1,US-LA,32.5445386,-92.22055259999999,2018-04-02,0
12604,1,US-LA,32.5445386,-92.22055259999999,2018-04-21,0
12605,1,US-LA,32.5422115,-92.16293329999999,2018-04-10,1
12606,1,US-LA,32.5445386,-92.22055259999999,2018-04-14,0
12607,1,US-LA,32.5445386,-92.22055259999999,2018-04-26,0
12608,4,US-LA,32.5080789,-92.1691561,2018-04-23,1
12609,8,US-LA,32.4730487,-92.1286654,2018-04-15,0
12610,1,US-LA,32.4995895,-92.1245402,2018-04-24,1
12611,2,US-LA,32.5391708,-92.3427305,2018-04-22,0
12612,1,US-LA,32.5445386,-92.22055259999999,2018-04-13,0
12613,1,US-LA,32.5445386,-92.22055259999999,2018-04-20,0
12614,12,US-LA,32.4846782,-92.11740019999999,2018-04-22,1
12615,3,US-LA,32.5080789,-92.1691561,2018-04-24,1
12616,12,US-LA,32.4730487,-92.1286654,2018-04-21,0
12617,1,US-LA,32.4730487,-92.1286654,2018-04-15,0
12618,2,US-LA,32.4730487,-92.1286654,2018-04-28,0
12619,1,US-LA,32.5445386,-92.22055259999999,2018-04-15,0
12620,2,US-LA,32.544841600000005,-92.2157943,2018-04-14,0
12621,2,US-LA,32.544841600000005,-92.2157943,2018-04-25,0
12622,12,US-LA,32.4730487,-92.1286654,2018-04-21,0
12623,14,US-LA,32.5228979,-92.1284723,2018-04-22,1
12624,1,US-LA,32.5080789,-92.1691561,2018-04-26,1
12625,5,US-LA,32.544841600000005,-92.2157943,2018-04-13,0
12626,1,US-LA,32.544841600000005,-92.2157943,2018-04-18,0
12627,1,US-LA,32.4730487,-92.1286654,2018-04-13,0
12628,2,US-LA,32.4730487,-92.1286654,2018-04-24,0
12629,5,US-LA,32.540509,-92.118954,2018-04-30,1
12630,5,US-LA,32.5425805,-92.1150827,2018-04-06,1
12631,2,US-LA,32.544841600000005,-92.2157943,2018-04-27,0
12632,3,US-LA,29.663466999999997,-89.99228000000001,2018-02-17,0
12633,75,US-LA,29.842298,-89.973663,2018-02-04,0
12634,1,US-LA,29.530239,-89.75396500000001,2018-02-11,0
12635,3,US-LA,29.663466999999997,-89.99228000000001,2018-02-17,0
12636,75,US-LA,29.842298,-89.973663,2018-02-04,0
12637,4,US-LA,29.623198,-89.878107,2018-02-04,0
12638,7,US-LA,29.3282086,-89.3959907,2018-02-17,0
12639,6,US-LA,29.597364000000002,-89.825581,2018-02-04,0
12640,3,US-LA,29.663466999999997,-89.99228000000001,2018-02-17,0
12641,1,US-LA,29.5276869,-89.75250720000001,2018-02-17,0
12642,1,US-LA,29.5276869,-89.75250720000001,2018-02-17,0
12643,10,US-LA,29.8946804,-89.969101,2018-02-17,0
12644,1,US-LA,29.5276869,-89.75250720000001,2018-02-17,0
12645,7,US-LA,29.3282086,-89.3959907,2018-02-17,0
12646,30,US-LA,29.537388,-89.741167,2018-02-04,0
12647,40,US-LA,29.822251,-89.99483000000001,2018-02-04,0
12648,6,US-LA,29.597364000000002,-89.825581,2018-02-04,0
12649,30,US-LA,29.6236031,-89.8754382,2018-02-17,0
12650,5,US-LA,29.6236031,-89.8754382,2018-02-15,0
12651,75,US-LA,29.842298,-89.973663,2018-02-04,0
12652,30,US-LA,29.537388,-89.741167,2018-02-04,0
